date,strategy,ls_ret,ls_ret_gross,long_ret,short_ret,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
2008-10-01,HML_Passive,-0.0189,-0.0189,-0.0189,0.0,,,,,,,,,1.013873,-0.0189,0.052387,0.063133,0.073142,-0.055263,0.013873,0.097864,0.07588,-0.0251,-0.052863,-0.169754,0.544936,-0.398741,1.677752,-0.813413,1.383619,0.028715,0.666667,0.5,0.416667
2008-11-01,HML_Passive,-0.0621,-0.0621,-0.0621,0.0,,,,,,,,,0.950912,-0.0621,-0.027744,0.012297,0.017591,-0.114285,-0.049088,0.118809,0.083294,-0.079826,-0.079826,-0.169754,0.045768,-0.613453,0.086356,-1.063173,0.220372,-0.100789,0.333333,0.5,0.416667
2008-12-01,HML_Passive,0.0005,0.0005,0.0005,0.0,,,,,,,,,0.951387,0.0005,-0.079366,0.038879,0.023319,-0.137475,-0.048613,0.118576,0.082101,-0.079826,-0.079826,-0.169754,0.116452,-0.602753,0.215118,-1.034965,0.292124,-0.097048,0.333333,0.666667,0.5
2009-01-01,HML_Passive,-0.1102,-0.1102,-0.1102,0.0,,,,,,,,,0.846544,-0.1102,-0.165039,-0.121298,-0.124472,-0.227271,-0.161754,0.155941,0.103159,-0.18082,-0.18082,-0.232526,-0.869428,-0.865029,-1.166156,-1.193305,-0.688373,-0.245644,0.333333,0.5,0.416667
2009-02-01,HML_Passive,-0.066,-0.066,-0.066,0.0,,,,,,,,,0.790672,-0.066,-0.168511,-0.19158,-0.176326,-0.277693,-0.214644,0.165555,0.109098,-0.234886,-0.234886,-0.283179,-1.171194,-1.005575,-1.568211,-1.358403,-0.750688,-0.27326,0.333333,0.333333,0.416667
2009-03-01,HML_Passive,0.0348,0.0348,0.0348,0.0,,,,,,,,,0.818188,0.0348,-0.140005,-0.20826,-0.150296,-0.245921,-0.192241,0.172227,0.11144,-0.220147,-0.234886,-0.283179,-0.928712,-0.883392,-1.297041,-1.223733,-0.639869,-0.24257,0.333333,0.333333,0.416667
2009-04-01,HML_Passive,0.0538,0.0538,0.0538,0.0,,,,,,,,,0.862206,0.0538,0.018501,-0.149592,-0.095903,-0.193742,-0.167596,0.184547,0.115509,-0.168927,-0.234886,-0.283179,-0.510145,-0.747205,-0.752963,-1.078608,-0.408296,-0.209457,0.666667,0.5,0.5
2009-05-01,HML_Passive,0.0041,0.0041,0.0041,0.0,,,,,,,,,0.865741,0.0041,0.094943,-0.089567,-0.078372,-0.185631,-0.183613,0.184636,0.114407,-0.168927,-0.234886,-0.283179,-0.396199,-0.797951,-0.574197,-1.143015,-0.333659,-0.230902,1.0,0.666667,0.583333
2009-06-01,HML_Passive,-0.0276,-0.0276,-0.0276,0.0,,,,,,,,,0.841847,-0.0276,0.028916,-0.115137,-0.080735,-0.199705,-0.212836,0.184943,0.114836,-0.066,-0.234886,-0.283179,-0.400851,-0.889286,-0.581173,-1.282506,-0.343721,-0.270762,0.666667,0.5,0.583333
2009-07-01,HML_Passive,0.0489,0.0489,0.0489,0.0,,,,,,,,,0.883013,0.0489,0.024132,0.04308,-0.083444,-0.128499,-0.195424,0.183912,0.117735,-0.0276,-0.234886,-0.283179,-0.411359,-0.788295,-0.594579,-1.170838,-0.355253,-0.246895,0.666667,0.666667,0.583333
2009-08-01,HML_Passive,0.076,0.076,0.076,0.0,,,,,,,,,0.950122,0.076,0.097467,0.201664,-0.028552,-0.044395,-0.117059,0.200799,0.126418,-0.0276,-0.234886,-0.283179,-0.066857,-0.470653,-0.105668,-0.748321,-0.121556,-0.143547,0.666667,0.833333,0.583333
2009-09-01,HML_Passive,0.0115,0.0115,0.0115,0.0,,,,,,,,,0.961048,0.0115,0.141595,0.174606,-0.070017,-0.011965,-0.10744,0.191578,0.126675,-0.0276,-0.220147,-0.283179,-0.297975,-0.430354,-0.450271,-0.684298,-0.318047,-0.13129,1.0,0.833333,0.583333
2009-10-01,HML_Passive,-0.0417,-0.0417,-0.0417,0.0,,,,,,,,,0.920973,-0.0417,0.042989,0.068158,-0.091629,-0.025189,-0.141828,0.194764,0.128683,-0.0417,-0.168927,-0.283179,-0.406191,-0.512936,-0.618297,-0.815073,-0.542419,-0.175528,0.666667,0.666667,0.583333
2009-11-01,HML_Passive,-0.0033,-0.0033,-0.0033,0.0,,,,,,,,,0.917933,-0.0033,-0.033878,0.060286,-0.03468,-0.017699,-0.145002,0.185088,0.128662,-0.044862,-0.168927,-0.283179,-0.108118,-0.511635,-0.162629,-0.81274,-0.205299,-0.17967,0.333333,0.5,0.583333
2009-12-01,HML_Passive,-0.0011,-0.0011,-0.0011,0.0,,,,,,,,,0.916924,-0.0011,-0.045913,0.089181,-0.036224,-0.01375,-0.16872,0.185075,0.127348,-0.045913,-0.066,-0.278271,-0.117317,-0.580132,-0.176762,-0.914546,-0.548852,-0.214673,0.0,0.5,0.5
2010-01-01,HML_Passive,0.0033,0.0033,0.0033,0.0,,,,,,,,,0.91995,0.0033,-0.001111,0.04183,0.086712,-0.048553,-0.160266,0.14239,0.127418,-0.045913,-0.045913,-0.277693,0.64504,-0.542041,1.212516,-0.849501,1.888612,-0.203681,0.333333,0.5,0.583333
2010-02-01,HML_Passive,0.0318,0.0318,0.0318,0.0,,,,,,,,,0.949204,0.0318,0.034066,-0.000966,0.200503,-0.011177,-0.132869,0.118778,0.129093,-0.045913,-0.045913,-0.271281,1.598387,-0.441032,3.998346,-0.6987,4.367006,-0.171078,0.666667,0.5,0.666667
2010-03-01,HML_Passive,0.0219,0.0219,0.0219,0.0,,,,,,,,,0.969992,0.0219,0.057876,0.009306,0.185537,0.007355,-0.106012,0.117226,0.129856,-0.004396,-0.045913,-0.260634,1.510009,-0.349358,3.728558,-0.553241,4.041049,-0.140677,1.0,0.5,0.666667
2010-04-01,HML_Passive,0.0296,0.0296,0.0296,0.0,,,,,,,,,0.998703,0.0296,0.085607,0.084401,0.158312,0.047226,-0.066102,0.110762,0.130945,-0.0011,-0.045913,-0.256246,1.37948,-0.224353,3.218489,-0.356012,3.448074,-0.087955,1.0,0.666667,0.666667
2010-05-01,HML_Passive,-0.0248,-0.0248,-0.0248,0.0,,,,,,,,,0.973935,-0.0248,0.026055,0.061009,0.124973,0.036807,-0.083857,0.116838,0.13163,-0.0248,-0.045913,-0.248353,1.059168,-0.260909,2.456166,-0.415321,2.721951,-0.115852,0.666667,0.666667,0.583333
2010-06-01,HML_Passive,-0.0473,-0.0473,-0.0473,0.0,,,,,,,,,0.927868,-0.0473,-0.043426,0.011936,0.102182,0.013197,-0.117929,0.125185,0.134162,-0.070927,-0.070927,-0.234886,0.831027,-0.337811,1.695774,-0.534758,1.440666,-0.174403,0.333333,0.666667,0.583333
2010-07-01,HML_Passive,-0.005,-0.005,-0.005,0.0,,,,,,,,,0.923229,-0.005,-0.075572,0.003565,0.045544,-0.0417,-0.088807,0.117699,0.132642,-0.075572,-0.075572,-0.234886,0.425753,-0.252835,0.82617,-0.399298,0.602655,-0.129955,0.0,0.5,0.5
2010-08-01,HML_Passive,-0.0173,-0.0173,-0.0173,0.0,,,,,,,,,0.907257,-0.0173,-0.068463,-0.044192,-0.045115,-0.072379,-0.087507,0.089166,0.132584,-0.091565,-0.091565,-0.234886,-0.484463,-0.239486,-0.721092,-0.377939,-0.492712,-0.127994,0.0,0.333333,0.416667
2010-09-01,HML_Passive,-0.0302,-0.0302,-0.0302,0.0,,,,,,,,,0.879858,-0.0302,-0.051743,-0.092922,-0.084481,-0.148583,-0.095436,0.091223,0.13311,-0.119,-0.119,-0.234886,-0.930465,-0.252396,-1.390047,-0.398135,-0.709927,-0.139988,0.0,0.166667,0.333333
2010-10-01,HML_Passive,-0.0246,-0.0246,-0.0246,0.0,,,,,,,,,0.858213,-0.0246,-0.070422,-0.140672,-0.068145,-0.15353,-0.091617,0.085555,0.13285,-0.118819,-0.140672,-0.234886,-0.793064,-0.235192,-1.239226,-0.371275,-0.48442,-0.134203,0.0,0.0,0.333333
2010-11-01,HML_Passive,-0.009,-0.009,-0.009,0.0,,,,,,,,,0.85049,-0.009,-0.062571,-0.12675,-0.073474,-0.105606,-0.089872,0.085579,0.13281,-0.083394,-0.148406,-0.234886,-0.860584,-0.222319,-1.365078,-0.350273,-0.495085,-0.131564,0.0,0.0,0.333333
2010-12-01,HML_Passive,0.0356,0.0356,0.0356,0.0,,,,,,,,,0.880767,0.0356,0.001033,-0.050763,-0.039433,-0.074229,-0.05264,0.095225,0.13454,-0.078788,-0.148406,-0.234886,-0.388363,-0.111822,-0.681444,-0.177728,-0.265708,-0.076054,0.333333,0.166667,0.416667
2011-01-01,HML_Passive,0.0061,0.0061,0.0061,0.0,,,,,,,,,0.88614,0.0061,0.03254,-0.040174,-0.036752,0.046773,-0.083521,0.095468,0.132426,-0.062571,-0.148406,-0.234886,-0.359136,-0.193898,-0.631717,-0.303717,-0.247644,-0.121988,0.666667,0.333333,0.416667
2011-02-01,HML_Passive,0.0118,0.0118,0.0118,0.0,,,,,,,,,0.896596,0.0118,0.054212,-0.011751,-0.055423,0.133967,-0.065981,0.089475,0.13261,-0.033379,-0.148406,-0.234886,-0.607994,-0.14277,-1.001907,-0.222932,-0.373456,-0.095774,1.0,0.5,0.416667
2011-03-01,HML_Passive,-0.0184,-0.0184,-0.0184,0.0,,,,,,,,,0.880099,-0.0184,-0.000759,0.000274,-0.092674,0.075669,-0.086,0.085524,0.132953,-0.0184,-0.148406,-0.234886,-1.107291,-0.192377,-1.803933,-0.302831,-0.624461,-0.125722,0.666667,0.5,0.333333
2011-04-01,HML_Passive,-0.0244,-0.0244,-0.0244,0.0,,,,,,,,,0.858624,-0.0244,-0.031051,0.000479,-0.140261,-0.004154,-0.099659,0.076321,0.133525,-0.042351,-0.12675,-0.234886,-1.947472,-0.224143,-2.934547,-0.353774,-1.106598,-0.146406,0.333333,0.5,0.25
2011-05-01,HML_Passive,-0.0185,-0.0185,-0.0185,0.0,,,,,,,,,0.84274,-0.0185,-0.060068,-0.009112,-0.134707,-0.026568,-0.102858,0.07545,0.133656,-0.060068,-0.091746,-0.234886,-1.885389,-0.228283,-2.848385,-0.36044,-1.468252,-0.151281,0.0,0.5,0.25
2011-06-01,HML_Passive,-0.002,-0.002,-0.002,0.0,,,,,,,,,0.841054,-0.002,-0.044364,-0.045089,-0.093563,-0.000941,-0.0816,0.06506,0.132967,-0.061947,-0.089008,-0.234886,-1.488656,-0.167253,-2.523692,-0.262111,-1.051175,-0.119102,0.0,0.333333,0.25
2011-07-01,HML_Passive,-0.0091,-0.0091,-0.0091,0.0,,,,,,,,,0.833401,-0.0091,-0.029377,-0.059515,-0.097298,-0.056185,-0.134941,0.064983,0.129141,-0.070484,-0.081406,-0.234886,-1.551987,-0.326146,-2.672471,-0.499425,-1.195214,-0.200822,0.0,0.166667,0.25
2011-08-01,HML_Passive,-0.0243,-0.0243,-0.0243,0.0,,,,,,,,,0.813149,-0.0243,-0.035113,-0.093071,-0.103728,-0.144164,-0.168599,0.066399,0.129211,-0.076071,-0.093071,-0.234886,-1.624256,-0.424797,-2.745764,-0.654053,-1.114506,-0.254132,0.0,0.0,0.25
2011-09-01,HML_Passive,-0.0153,-0.0153,-0.0153,0.0,,,,,,,,,0.800708,-0.0153,-0.047971,-0.090207,-0.089958,-0.166839,-0.225175,0.062761,0.124136,-0.067453,-0.106947,-0.220147,-1.479895,-0.630417,-2.663589,-0.940408,-0.841144,-0.370316,0.0,0.0,0.25
2011-10-01,HML_Passive,0.0006,0.0006,0.0006,0.0,,,,,,,,,0.801188,0.0006,-0.038652,-0.066893,-0.066446,-0.130063,-0.209775,0.06036,0.123975,-0.049875,-0.106947,-0.198253,-1.11946,-0.576776,-1.991768,-0.853597,-0.621302,-0.380719,0.333333,0.166667,0.333333
2011-11-01,HML_Passive,-0.0052,-0.0052,-0.0052,0.0,,,,,,,,,0.797022,-0.0052,-0.019833,-0.054249,-0.062867,-0.131721,-0.161834,0.060245,0.119397,-0.052354,-0.111058,-0.201943,-1.056869,-0.439329,-1.857548,-0.660843,-0.566071,-0.282992,0.333333,0.166667,0.333333
2011-12-01,HML_Passive,0.0154,0.0154,0.0154,0.0,,,,,,,,,0.809296,0.0154,0.010726,-0.03776,-0.081146,-0.117379,-0.149351,0.047294,0.119911,-0.043651,-0.111058,-0.201943,-1.770025,-0.395997,-2.444604,-0.598245,-0.730665,-0.259929,0.666667,0.333333,0.333333
2012-01-01,HML_Passive,-0.0093,-0.0093,-0.0093,0.0,,,,,,,,,0.80177,-0.0093,0.000726,-0.037954,-0.095211,-0.128463,-0.052891,0.045119,0.102064,-0.019833,-0.111058,-0.201943,-2.193475,-0.135578,-3.040381,-0.249412,-0.857306,-0.088889,0.333333,0.333333,0.25
2012-02-01,HML_Passive,0.0042,0.0042,0.0042,0.0,,,,,,,,,0.805137,0.0042,0.010182,-0.009853,-0.102007,-0.151776,0.018295,0.041969,0.094525,-0.0093,-0.094395,-0.201943,-2.533661,0.101605,-3.270713,0.210876,-1.080641,0.030015,0.666667,0.5,0.25
2012-03-01,HML_Passive,0.0119,0.0119,0.0119,0.0,,,,,,,,,0.814718,0.0119,0.0067,0.017498,-0.074288,-0.160077,-0.00424,0.045262,0.092612,-0.0093,-0.071745,-0.201943,-1.679694,0.021961,-2.313551,0.044665,-1.035435,-0.007009,0.666667,0.666667,0.333333
2012-04-01,HML_Passive,-0.0077,-0.0077,-0.0077,0.0,,,,,,,,,0.808445,-0.0077,0.008326,0.009057,-0.058441,-0.190505,-0.062353,0.040857,0.087054,-0.0093,-0.054249,-0.201943,-1.45201,-0.211785,-2.099665,-0.408171,-1.077286,-0.105138,0.666667,0.5,0.333333
2012-05-01,HML_Passive,-0.0095,-0.0095,-0.0095,0.0,,,,,,,,,0.800765,-0.0095,-0.005431,0.004696,-0.049808,-0.177805,-0.075053,0.038524,0.087109,-0.017127,-0.052354,-0.201943,-1.308437,-0.264085,-1.953356,-0.513901,-0.951373,-0.12712,0.333333,0.5,0.333333
2012-06-01,HML_Passive,0.0055,0.0055,0.0055,0.0,,,,,,,,,0.805169,0.0055,-0.011721,-0.0051,-0.042667,-0.132238,-0.043568,0.039701,0.085842,-0.017127,-0.043651,-0.201943,-1.081095,-0.139045,-1.63263,-0.271528,-0.977463,-0.072985,0.333333,0.5,0.416667
2012-07-01,HML_Passive,-0.0006,-0.0006,-0.0006,0.0,,,,,,,,,0.804686,-0.0006,-0.00465,0.003637,-0.034455,-0.128401,-0.088704,0.039317,0.080585,-0.017127,-0.019833,-0.201943,-0.87575,-0.352465,-1.284194,-0.646854,-1.73728,-0.150974,0.333333,0.5,0.416667
2012-08-01,HML_Passive,0.0123,0.0123,0.0123,0.0,,,,,,,,,0.814584,0.0123,0.017257,0.011733,0.001764,-0.102147,-0.142654,0.034251,0.066525,-0.017127,-0.017127,-0.201943,0.061325,-0.746028,0.114227,-1.130476,0.103004,-0.247647,0.666667,0.5,0.5
2012-09-01,HML_Passive,0.0162,0.0162,0.0162,0.0,,,,,,,,,0.82778,0.0162,0.028082,0.016032,0.03381,-0.059189,-0.13867,0.033177,0.066957,-0.0095,-0.017127,-0.201943,1.010787,-0.717837,2.40498,-1.094793,1.974093,-0.240372,0.666667,0.5,0.583333
2012-10-01,HML_Passive,0.0352,0.0352,0.0352,0.0,,,,,,,,,0.856918,0.0352,0.064909,0.059958,0.069558,-0.00151,-0.069552,0.046158,0.066814,-0.0006,-0.017127,-0.201943,1.475578,-0.336236,4.881749,-0.562962,4.061364,-0.117573,1.0,0.666667,0.583333
2012-11-01,HML_Passive,-0.0086,-0.0086,-0.0086,0.0,,,,,,,,,0.849548,-0.0086,0.042923,0.060921,0.065903,-0.001107,-0.074499,0.047148,0.066924,-0.0086,-0.017127,-0.201943,1.369265,-0.362566,4.296469,-0.609934,3.847927,-0.126157,0.666667,0.666667,0.583333
2012-12-01,HML_Passive,0.0348,0.0348,0.0348,0.0,,,,,,,,,0.879112,0.0348,0.062012,0.091836,0.086268,-0.001879,-0.041237,0.054972,0.070212,-0.0086,-0.017127,-0.201943,1.526524,-0.175187,5.582079,-0.308508,5.03699,-0.069025,0.666667,0.666667,0.583333
2013-01-01,HML_Passive,0.0101,0.0101,0.0101,0.0,,,,,,,,,0.887991,0.0101,0.036262,0.103526,0.107539,0.00209,-0.034739,0.052028,0.070463,-0.0086,-0.017127,-0.201943,1.985828,-0.14239,7.610939,-0.251656,6.278982,-0.058018,0.666667,0.833333,0.666667
2013-02-01,HML_Passive,0.0021,0.0021,0.0021,0.0,,,,,,,,,0.889856,0.0021,0.047447,0.092406,0.105223,-0.007517,-0.062524,0.052266,0.067791,-0.0086,-0.017127,-0.201943,1.936629,-0.294077,7.456065,-0.499967,6.14375,-0.105432,1.0,0.833333,0.666667
2013-03-01,HML_Passive,-0.0022,-0.0022,-0.0022,0.0,,,,,,,,,0.887899,-0.0022,0.009994,0.072627,0.089823,0.008862,-0.084633,0.053152,0.066338,-0.0086,-0.0095,-0.201943,1.639126,-0.421093,6.51986,-0.703165,9.455021,-0.143835,0.666667,0.666667,0.583333
2013-04-01,HML_Passive,0.0044,0.0044,0.0044,0.0,,,,,,,,,0.891805,0.0044,0.004295,0.040713,0.103112,0.038644,-0.107037,0.05075,0.063731,-0.0022,-0.0086,-0.181648,1.955238,-0.569516,8.137502,-0.913778,11.989754,-0.203875,0.666667,0.666667,0.666667
2013-05-01,HML_Passive,0.0267,0.0267,0.0267,0.0,,,,,,,,,0.915617,0.0267,0.028949,0.077769,0.143428,0.086476,-0.05988,0.049794,0.064614,-0.0022,-0.0086,-0.141018,2.723175,-0.295562,15.508922,-0.491732,16.67762,-0.144464,0.666667,0.833333,0.75
2013-06-01,HML_Passive,-0.0005,-0.0005,-0.0005,0.0,,,,,,,,,0.915159,-0.0005,0.030702,0.041003,0.136604,0.088109,-0.013698,0.050909,0.058623,-0.0022,-0.0086,-0.136702,2.545625,-0.05914,14.899624,-0.110956,15.884243,-0.033554,0.666667,0.666667,0.666667
2013-07-01,HML_Passive,0.0058,0.0058,0.0058,0.0,,,,,,,,,0.920467,0.0058,0.032139,0.036571,0.143883,0.104471,-0.002992,0.049731,0.058655,-0.0022,-0.0086,-0.121504,2.734698,0.002842,15.545748,0.005296,16.730596,-0.008217,0.666667,0.666667,0.75
